Geneid	Chr	Start	End	Strand	Length	AC2R1
Gene_002957	Random_Chr_005	457401	458867	-	1466	3026
Gene_002958	Random_Chr_005	459179	460063	-	884	23
Gene_002959	Random_Chr_005	460564	462097	+	1533	1256
Gene_002960	Random_Chr_005	462615	464052	+	1437	1540
Gene_002961	Random_Chr_005	464054	464549	+	495	478
Gene_002962	Random_Chr_005	464596	465411	-	815	1291
Gene_002963	Random_Chr_005	465557	467147	-	1590	161
Gene_002964	Random_Chr_005	468498	470063	-	1565	1086.75
Gene_002965	Random_Chr_005	470673	471520	-	847	543
Gene_002966	Random_Chr_005	471683	472767	+	1084	511
Gene_002967	Random_Chr_005	473028	474672	+	1644	922
Gene_002968	Random_Chr_005	474720	475582	-	862	247
Gene_002969	Random_Chr_005	475852	476336	+	484	355
Gene_002970	Random_Chr_005	476338	476976	+	638	827.5
Gene_002971	Random_Chr_005	477044	478492	+	1448	54
Gene_002972	Random_Chr_005	478494	479905	-	1411	1250
Gene_002973	Random_Chr_005	480123	481756	-	1633	500
Gene_002974	Random_Chr_005	481829	482919	-	1090	433
Gene_002975	Random_Chr_005	483125	484033	+	908	474
Gene_002976	Random_Chr_005	485365	485583	-	218	0
Gene_002977	Random_Chr_005	485780	486352	+	572	10
Gene_002978	Random_Chr_005	487010	487861	+	851	198
Gene_002979	Random_Chr_005	487962	489062	-	1100	5
Gene_002980	Random_Chr_005	489450	489755	+	305	39
Gene_002981	Random_Chr_005	491162	491574	-	412	128
Gene_002982	Random_Chr_005	492852	493526	+	674	90
Gene_002983	Random_Chr_005	493652	494311	-	659	52
Gene_002984	Random_Chr_005	494648	494947	-	299	11
Gene_002985	Random_Chr_005	495179	496466	+	1287	909
Gene_002986	Random_Chr_005	497154	499512	-	2358	1386
Gene_002987	Random_Chr_005	499755	500585	-	830	169
Gene_002988	Random_Chr_005	500748	502134	-	1386	509
Gene_002989	Random_Chr_005	502336	502653	-	317	3
Gene_002990	Random_Chr_005	502933	503852	-	919	14
Gene_002991	Random_Chr_005	505508	506804	-	1296	1026
Gene_002992	Random_Chr_005	506891	507269	-	378	403
Gene_002993	Random_Chr_005	507363	508282	+	919	437
Gene_002994	Random_Chr_005	508284	513585	+	5301	1555
Gene_002995	Random_Chr_005	514184	515265	-	1081	689
Gene_002996	Random_Chr_005	515487	516271	+	784	682
Gene_002997	Random_Chr_005	516693	516926	+	233	139
Gene_002998	Random_Chr_005	517798	518709	+	911	2446
Gene_002999	Random_Chr_005	518882	519474	+	592	607
Gene_003000	Random_Chr_005	519919	520625	+	706	972
Gene_003001	Random_Chr_005	520719	521870	-	1151	1145
Gene_003002	Random_Chr_005	522764	525866	+	3102	5450
Gene_003003	Random_Chr_005	526840	527046	+	206	3
Gene_003004	Random_Chr_005	528485	528748	+	263	64.5
Gene_003005	Random_Chr_005	528945	536371	+	7426	1518
Gene_003006	Random_Chr_005	536841	538504	+	1663	6
Gene_003007	Random_Chr_005	538817	540492	+	1675	459
Gene_003008	Random_Chr_005	541208	541375	-	167	288
Gene_003009	Random_Chr_005	541516	543911	-	2395	1933
Gene_003010	Random_Chr_005	544017	544901	-	884	1156
Gene_003011	Random_Chr_005	545497	546411	+	914	10156
Gene_003012	Random_Chr_005	546582	547243	+	661	555
Gene_003013	Random_Chr_005	547295	548650	-	1355	585
Gene_003014	Random_Chr_005	550246	551197	+	951	2614
Gene_003015	Random_Chr_005	551310	553002	+	1692	1145
Gene_003016	Random_Chr_005	553004	555470	-	2466	1440
Gene_003017	Random_Chr_005	555966	557591	+	1625	12362
Gene_003018	Random_Chr_005	558482	560553	+	2071	123
Gene_003019	Random_Chr_005	560616	561695	-	1079	105
Gene_003020	Random_Chr_005	562167	563023	+	856	1532
Gene_003021	Random_Chr_005	563062	563469	-	407	1
Gene_003022	Random_Chr_005	564645	566205	-	1560	1127
Gene_003023	Random_Chr_005	566425	567739	+	1314	2978
Gene_003024	Random_Chr_005	567846	568925	-	1079	3
Gene_003025	Random_Chr_005	569167	569996	-	829	23
Gene_003026	Random_Chr_005	570132	570460	-	328	1013
Gene_003027	Random_Chr_005	570472	571059	+	587	9
Gene_003028	Random_Chr_005	571421	574194	-	2773	77
Gene_003029	Random_Chr_005	574514	575881	-	1367	1825
Gene_003030	Random_Chr_005	576208	579130	+	2922	867
Gene_003031	Random_Chr_005	580023	582769	+	2746	125
Gene_003032	Random_Chr_005	582982	583580	+	598	664
Gene_003033	Random_Chr_005	583582	584645	-	1063	6502
Gene_003034	Random_Chr_005	584941	586611	-	1670	6896
Gene_003035	Random_Chr_005	587483	589406	+	1923	405
Gene_003036	Random_Chr_005	589487	592048	-	2561	750
Gene_003037	Random_Chr_005	592301	592674	-	373	657
Gene_003038	Random_Chr_005	592900	594591	-	1691	2511
Gene_003039	Random_Chr_005	597144	598119	+	975	1121
Gene_003040	Random_Chr_005	598577	600840	+	2263	78
Gene_003041	Random_Chr_005	601056	601805	+	749	35
Gene_003042	Random_Chr_005	602221	602940	-	719	0
Gene_003043	Random_Chr_005	603362	604087	-	725	1
Gene_003044	Random_Chr_005	604654	605975	-	1321	74
Gene_003045	Random_Chr_005	606252	606713	+	461	80
Gene_003046	Random_Chr_005	606979	607659	+	680	123
Gene_003047	Random_Chr_005	608226	608405	+	179	8
Gene_003048	Random_Chr_005	608505	608780	+	275	3
Gene_003049	Random_Chr_005	609017	609967	+	950	234
Gene_003050	Random_Chr_005	610409	615279	-	4870	4015
Gene_003051	Random_Chr_005	616956	619268	+	2312	988
Gene_003052	Random_Chr_005	619385	621463	+	2078	2014
Gene_003053	Random_Chr_005	621509	622712	-	1203	1437
Gene_003054	Random_Chr_005	622975	624358	+	1383	346
Gene_003055	Random_Chr_005	624609	625323	-	714	145
Gene_003056	Random_Chr_005	625444	625854	-	410	77
Gene_003057	Random_Chr_005	626092	627359	-	1267	513
Gene_003058	Random_Chr_005	627477	628230	+	753	995
Gene_003059	Random_Chr_005	628232	630466	-	2234	1197
Gene_003060	Random_Chr_005	630819	632740	-	1921	11
Gene_003061	Random_Chr_005	632960	633882	-	922	235
Gene_003062	Random_Chr_005	634027	634953	-	926	767
Gene_003063	Random_Chr_005	635167	636162	-	995	342
Gene_003064	Random_Chr_005	636337	637371	-	1034	330
Gene_003065	Random_Chr_005	637503	639110	-	1607	1892
Gene_003066	Random_Chr_005	639584	640576	+	992	1047
Gene_003067	Random_Chr_005	641897	642145	-	248	30
Gene_003068	Random_Chr_005	642238	647017	-	4779	2240.5
Gene_003069	Random_Chr_005	647223	647294	-	71	0
Gene_003070	Random_Chr_005	647562	647717	-	155	0
Gene_003071	Random_Chr_005	648123	648595	+	472	6861
Gene_003072	Random_Chr_005	648918	650682	-	1764	308
Gene_003073	Random_Chr_005	650869	652091	+	1222	496
Gene_003074	Random_Chr_005	653219	654705	-	1486	1835
Gene_003075	Random_Chr_005	655504	656223	+	719	1
Gene_003076	Random_Chr_005	656896	657317	+	421	842
Gene_003077	Random_Chr_005	658049	658789	+	740	50
Gene_003078	Random_Chr_005	659157	660616	+	1459	12608
Gene_003079	Random_Chr_005	660756	661693	-	937	66
Gene_003080	Random_Chr_005	661747	663985	+	2238	2451
Gene_003081	Random_Chr_005	664127	667818	+	3691	4759
Gene_003082	Random_Chr_005	668018	668770	+	752	87
Gene_003083	Random_Chr_005	668836	669121	+	285	17
Gene_003084	Random_Chr_005	669740	669955	+	215	21
Gene_003085	Random_Chr_005	670132	670948	+	816	1867
Gene_003086	Random_Chr_005	670950	671405	+	455	163
Gene_003087	Random_Chr_005	671872	674836	-	2964	2723
Gene_003088	Random_Chr_005	675218	677007	+	1789	1474
Gene_003089	Random_Chr_005	677159	677971	+	812	203
Gene_003090	Random_Chr_005	678182	678985	+	803	1
Gene_003091	Random_Chr_005	679266	679827	+	561	7
Gene_003092	Random_Chr_005	679949	683509	-	3560	1286.88
Gene_003093	Random_Chr_005	686230	687087	+	857	408
Gene_003094	Random_Chr_005	688420	689429	-	1009	11
Gene_003095	Random_Chr_005	690598	691371	+	773	29
Gene_003096	Random_Chr_005	691940	693581	+	1641	892
Gene_003097	Random_Chr_005	693713	695348	+	1635	1474
Gene_003098	Random_Chr_005	695350	696208	+	858	890
Gene_003099	Random_Chr_005	696226	698759	-	2533	6629
Gene_003100	Random_Chr_005	698916	700653	+	1737	562
Gene_003101	Random_Chr_005	701341	702331	+	990	48
Gene_003102	Random_Chr_005	702392	703998	-	1606	1161
Gene_003103	Random_Chr_005	704232	704714	+	482	244
Gene_003104	Random_Chr_005	704716	705110	+	394	204
Gene_003105	Random_Chr_005	705112	706635	-	1523	66
Gene_003106	Random_Chr_005	706873	708192	-	1319	471
Gene_003107	Random_Chr_005	708357	711680	-	3323	1521
Gene_003108	Random_Chr_005	711864	712683	+	819	970
Gene_003109	Random_Chr_005	712696	713889	-	1193	2
Gene_003110	Random_Chr_005	714118	715310	-	1192	6
Gene_003111	Random_Chr_005	715765	716933	-	1168	74
Gene_003112	Random_Chr_005	717537	718699	-	1162	55
Gene_003113	Random_Chr_005	719519	723715	-	4196	308.67
Gene_003114	Random_Chr_005	723835	724683	-	848	650.5
Gene_003115	Random_Chr_005	725385	727684	-	2299	451
Gene_003116	Random_Chr_005	728409	729876	-	1467	351
Gene_003117	Random_Chr_005	729947	730305	-	358	329
Gene_003118	Random_Chr_005	730502	732800	-	2298	3402
Gene_003119	Random_Chr_005	733308	733904	-	596	77
Gene_003120	Random_Chr_005	735090	735560	-	470	4759
Gene_003121	Random_Chr_005	735887	736533	+	646	732
Gene_003122	Random_Chr_005	737709	739793	-	2084	143
Gene_003123	Random_Chr_005	740558	743129	-	2571	8890
Gene_003124	Random_Chr_005	743380	744199	+	819	33
Gene_003125	Random_Chr_005	751848	752895	-	1047	1266
Gene_003126	Random_Chr_005	753120	753778	+	658	33
Gene_003127	Random_Chr_005	753955	757535	+	3580	204
Gene_003128	Random_Chr_005	758048	760084	-	2036	4
Gene_003129	Random_Chr_005	761765	763165	-	1400	612
Gene_003130	Random_Chr_005	763564	764979	+	1415	862
Gene_003131	Random_Chr_005	765068	766523	+	1455	695
Gene_003132	Random_Chr_005	766745	767908	-	1163	208
Gene_003133	Random_Chr_005	768022	768582	-	560	442
Gene_003134	Random_Chr_005	769474	771911	+	2437	578
Gene_003135	Random_Chr_005	771973	774571	-	2598	77
Gene_003136	Random_Chr_005	775482	778825	-	3343	1990
Gene_003137	Random_Chr_005	779504	781134	+	1630	1056
Gene_003138	Random_Chr_005	781790	784064	+	2274	1927
Gene_003139	Random_Chr_005	784835	788912	-	4077	2502
Gene_003140	Random_Chr_005	789049	789713	-	664	124
Gene_003141	Random_Chr_005	789839	791103	+	1264	625
Gene_003142	Random_Chr_005	791270	792085	+	815	60
Gene_003143	Random_Chr_005	793135	795061	+	1926	1554
Gene_003144	Random_Chr_005	795620	796968	-	1348	1705
Gene_003145	Random_Chr_005	797086	799570	-	2484	2079
Gene_003146	Random_Chr_005	799988	801004	+	1016	131
Gene_003147	Random_Chr_005	801123	801512	-	389	596
Gene_003148	Random_Chr_005	802045	802200	-	155	292
Gene_003149	Random_Chr_005	802677	804136	+	1459	0
Gene_003150	Random_Chr_005	804285	805777	+	1492	112
Gene_003151	Random_Chr_005	805857	806846	-	989	280
Gene_003152	Random_Chr_005	807271	808158	+	887	201
Gene_003153	Random_Chr_005	808510	809206	+	696	0
Gene_003154	Random_Chr_005	811979	812753	+	774	43
Gene_003155	Random_Chr_005	814675	815127	+	452	401.5
Gene_003156	Random_Chr_005	815253	817635	+	2382	487
Gene_003157	Random_Chr_005	819075	820542	+	1467	39
Gene_003158	Random_Chr_005	820831	822391	+	1560	402.5
Gene_003159	Random_Chr_005	823336	824923	+	1587	473.5
Gene_003160	Random_Chr_005	825454	826991	+	1537	350.17
Gene_003161	Random_Chr_005	828303	829587	+	1284	46
Gene_003162	Random_Chr_005	830232	831667	+	1435	5
Gene_003163	Random_Chr_005	832243	833908	+	1665	173
Gene_003164	Random_Chr_005	834131	836681	+	2550	9
Gene_003165	Random_Chr_005	836747	838016	-	1269	313
Gene_003166	Random_Chr_005	838772	841419	+	2647	11
Gene_003167	Random_Chr_005	841490	843546	+	2056	17
Gene_003168	Random_Chr_005	843548	844578	-	1030	1342
Gene_003169	Random_Chr_005	844668	845992	+	1324	133
Gene_003170	Random_Chr_005	846881	848993	+	2112	909
Gene_003171	Random_Chr_005	849040	851447	-	2407	1755
Gene_003172	Random_Chr_005	851530	851945	+	415	220
Gene_003173	Random_Chr_005	851947	852519	+	572	545
Gene_003174	Random_Chr_005	852654	854678	+	2024	102
Gene_003175	Random_Chr_005	855615	855869	+	254	475
Gene_003176	Random_Chr_005	856890	857444	+	554	1229
Gene_003177	Random_Chr_005	857515	858360	-	845	3
Gene_003178	Random_Chr_005	858599	859093	-	494	3
Gene_003179	Random_Chr_005	859287	864000	-	4713	530
Gene_003180	Random_Chr_005	864435	864813	+	378	270
Gene_003181	Random_Chr_005	864815	866304	+	1489	1398
Gene_003182	Random_Chr_005	866519	868361	+	1842	3750
Gene_003183	Random_Chr_005	868553	869532	-	979	795
Gene_003184	Random_Chr_005	869733	870375	-	642	250
Gene_003185	Random_Chr_005	870457	871449	-	992	242
Gene_003186	Random_Chr_005	871563	874557	+	2994	1508
Gene_003187	Random_Chr_005	875173	877810	-	2637	4329
Gene_003188	Random_Chr_005	880687	882145	+	1458	23
Gene_003189	Random_Chr_005	882188	882683	+	495	9
Gene_003190	Random_Chr_005	882744	885429	+	2685	88
Gene_003191	Random_Chr_005	885668	886285	+	617	2419
Gene_003192	Random_Chr_005	886620	888269	+	1649	18
Gene_003193	Random_Chr_005	888299	888861	-	562	10550
Gene_003194	Random_Chr_005	888992	890971	-	1979	105
Gene_003195	Random_Chr_005	891185	892477	-	1292	899
Gene_003196	Random_Chr_005	892599	892943	+	344	790
Gene_003197	Random_Chr_005	892945	895364	-	2419	5412
Gene_003198	Random_Chr_005	895782	901538	+	5756	784
Gene_003199	Random_Chr_005	901985	903279	+	1294	4
Gene_003200	Random_Chr_005	904116	904376	+	260	14
Gene_003201	Random_Chr_005	904974	905589	-	615	31
Gene_003202	Random_Chr_005	906162	906923	-	761	242
Gene_003203	Random_Chr_005	906978	907472	+	494	144
Gene_003204	Random_Chr_005	907965	908781	-	816	4
Gene_003205	Random_Chr_005	909465	911477	+	2012	98
Gene_003206	Random_Chr_005	912448	915721	+	3273	710
Gene_003207	Random_Chr_005	915759	916840	-	1081	402
Gene_003208	Random_Chr_005	917056	917522	-	466	586
Gene_003209	Random_Chr_005	917731	919074	+	1343	2064
Gene_003210	Random_Chr_005	920027	920338	+	311	0
Gene_003211	Random_Chr_005	921380	922075	+	695	160
Gene_003212	Random_Chr_005	922622	923919	-	1297	1660
Gene_003213	Random_Chr_005	924652	924894	+	242	2
Gene_003214	Random_Chr_005	926076	927650	-	1574	10
Gene_003215	Random_Chr_005	927722	929239	-	1517	21
Gene_003216	Random_Chr_005	930117	931392	+	1275	78
Gene_003217	Random_Chr_005	931869	933364	+	1495	21
Gene_003218	Random_Chr_005	933887	935076	+	1189	2106
Gene_003219	Random_Chr_005	935442	936284	-	842	544
Gene_003220	Random_Chr_005	936519	938716	+	2197	31
Gene_003221	Random_Chr_005	938718	939909	-	1191	855
Gene_003222	Random_Chr_005	939911	940376	-	465	107
Gene_003223	Random_Chr_005	940488	942480	-	1992	1233
Gene_003224	Random_Chr_005	942658	943107	+	449	167
Gene_003225	Random_Chr_005	943453	943992	+	539	8
Gene_003226	Random_Chr_005	944098	947197	+	3099	1433
Gene_003227	Random_Chr_005	947280	949433	+	2153	1089
Gene_003228	Random_Chr_005	950618	952777	-	2159	128
Gene_003229	Random_Chr_005	953075	953864	+	789	89
Gene_003230	Random_Chr_005	954153	954681	-	528	1
Gene_003231	Random_Chr_005	954762	958819	-	4057	2402
Gene_003232	Random_Chr_005	959104	961018	+	1914	11
Gene_003233	Random_Chr_005	961586	962821	-	1235	369
Gene_003234	Random_Chr_005	963128	963847	-	719	734
Gene_003235	Random_Chr_005	964016	965656	+	1640	5
Gene_003236	Random_Chr_005	965778	966541	-	763	63
Gene_003237	Random_Chr_005	967288	969567	+	2279	99
Gene_003238	Random_Chr_005	969877	971207	+	1330	1620
Gene_003239	Random_Chr_005	971209	971862	-	653	287
Gene_003240	Random_Chr_005	972722	977230	-	4508	127.5
Gene_003241	Random_Chr_005	978440	983935	-	5495	47.17
Gene_003242	Random_Chr_005	984311	987938	-	3627	35
Gene_003243	Random_Chr_005	988589	989749	+	1160	77
Gene_003244	Random_Chr_005	991574	992869	+	1295	1643
Gene_003245	Random_Chr_005	993069	994412	+	1343	1017
Gene_003246	Random_Chr_005	995201	995672	+	471	51
Gene_003247	Random_Chr_005	996305	997193	-	888	409
Gene_003248	Random_Chr_005	997195	1000702	-	3507	1424
Gene_003249	Random_Chr_005	1001444	1002886	+	1442	45
Gene_003250	Random_Chr_005	1002925	1003414	-	489	270
Gene_003251	Random_Chr_005	1003416	1005733	-	2317	1417
Gene_003252	Random_Chr_005	1006415	1007667	+	1252	2065
Gene_003253	Random_Chr_005	1008780	1009650	+	870	5
Gene_003254	Random_Chr_005	1009866	1011212	+	1346	1642
Gene_003255	Random_Chr_005	1012460	1012741	-	281	93
Gene_003256	Random_Chr_005	1012941	1017241	+	4300	89
Gene_003257	Random_Chr_005	1017307	1019359	+	2052	1000
Gene_003258	Random_Chr_005	1019372	1020383	-	1011	869
Gene_003259	Random_Chr_005	1020420	1021168	+	748	150
Gene_003260	Random_Chr_005	1021424	1024044	-	2620	71
Gene_003261	Random_Chr_005	1024698	1025264	-	566	11
Gene_003262	Random_Chr_005	1025595	1026488	-	893	23
Gene_003263	Random_Chr_005	1026956	1027467	+	511	349
Gene_003264	Random_Chr_005	1027885	1028483	-	598	299
Gene_003265	Random_Chr_005	1028662	1029424	+	762	293
Gene_003266	Random_Chr_005	1029437	1029843	-	406	903
Gene_003267	Random_Chr_005	1029882	1032615	+	2733	1637
Gene_003268	Random_Chr_005	1032617	1035326	-	2709	268
Gene_003269	Random_Chr_005	1035484	1036848	-	1364	1436
Gene_003270	Random_Chr_005	1037011	1039473	+	2462	1018
Gene_003271	Random_Chr_005	1039602	1040918	+	1316	995
Gene_003272	Random_Chr_005	1041334	1042044	+	710	1
Gene_003273	Random_Chr_005	1042207	1044564	+	2357	2
Gene_003274	Random_Chr_005	1045774	1047357	+	1583	10
Gene_003275	Random_Chr_005	1048724	1049560	+	836	0
Gene_003276	Random_Chr_005	1049603	1051081	+	1478	11
Gene_003277	Random_Chr_005	1051479	1056059	+	4580	89
Gene_003278	Random_Chr_005	1056577	1058865	+	2288	1924
Gene_003279	Random_Chr_005	1059081	1060855	-	1774	1677
Gene_003280	Random_Chr_005	1061166	1061901	+	735	316
Gene_003281	Random_Chr_005	1062138	1062911	-	773	1748
Gene_003282	Random_Chr_005	1063135	1063779	-	644	1467
Gene_003283	Random_Chr_005	1063881	1064893	-	1012	468
Gene_003284	Random_Chr_005	1065239	1066228	+	989	48
Gene_003285	Random_Chr_005	1066488	1067866	-	1378	559
Gene_003286	Random_Chr_005	1068219	1068290	+	71	1
Gene_003287	Random_Chr_005	1069243	1069887	-	644	252
Gene_003288	Random_Chr_005	1070029	1070554	+	525	110
Gene_003289	Random_Chr_005	1070644	1071415	+	771	46
Gene_003290	Random_Chr_005	1071567	1072572	+	1005	748
Gene_003291	Random_Chr_005	1073696	1075038	+	1342	505
Gene_003292	Random_Chr_005	1075380	1076109	-	729	1369
Gene_003293	Random_Chr_005	1076242	1077600	-	1358	1224
Gene_003294	Random_Chr_005	1077861	1078345	+	484	226
Gene_003295	Random_Chr_005	1078347	1080303	+	1956	1365
Gene_003296	Random_Chr_005	1080352	1082304	-	1952	1891
Gene_003297	Random_Chr_005	1082867	1083343	+	476	1077
Gene_003298	Random_Chr_005	1083934	1084315	-	381	773
Gene_003299	Random_Chr_005	1084452	1086455	+	2003	299
Gene_003300	Random_Chr_005	1086958	1087805	+	847	1797
Gene_003301	Random_Chr_005	1087986	1088869	+	883	65
Gene_003302	Random_Chr_005	1088871	1090181	-	1310	867
Gene_003303	Random_Chr_005	1090307	1091055	-	748	389
Gene_003304	Random_Chr_005	1091240	1092783	+	1543	49
Gene_003305	Random_Chr_005	1093231	1094961	-	1730	1095
Gene_003306	Random_Chr_005	1095025	1098248	-	3223	1549
Gene_003307	Random_Chr_005	1099048	1100110	-	1062	30
Gene_003308	Random_Chr_005	1101129	1101608	-	479	644
Gene_003309	Random_Chr_005	1102007	1103260	+	1253	53
Gene_003310	Random_Chr_005	1103465	1104710	+	1245	2365
Gene_003311	Random_Chr_005	1104799	1106369	-	1570	6
Gene_003312	Random_Chr_005	1106526	1107212	-	686	207
Gene_003313	Random_Chr_005	1107255	1108052	-	797	159
Gene_003314	Random_Chr_005	1108258	1112580	+	4322	7242.8
Gene_003315	Random_Chr_005	1113249	1115364	-	2115	706
Gene_003316	Random_Chr_005	1115640	1116290	-	650	1
Gene_003317	Random_Chr_005	1116607	1117203	+	596	591
Gene_003318	Random_Chr_005	1117304	1118947	+	1643	678
Gene_003319	Random_Chr_005	1119319	1119603	-	284	0
Gene_003320	Random_Chr_005	1119723	1120221	+	498	0
Gene_003321	Random_Chr_005	1122861	1125116	+	2255	3051
Gene_003322	Random_Chr_005	1125118	1127402	-	2284	1185
Gene_003323	Random_Chr_005	1128269	1133462	+	5193	1999
Gene_003324	Random_Chr_005	1133464	1133812	+	348	22.5
Gene_003325	Random_Chr_006	1127	2390	+	1263	728
Gene_003326	Random_Chr_006	2392	3763	-	1371	2771
Gene_003327	Random_Chr_006	4017	4343	-	326	23
Gene_003328	Random_Chr_006	9182	9619	-	437	75
Gene_003329	Random_Chr_006	11637	12352	+	715	6
Gene_003330	Random_Chr_006	12500	13349	-	849	117
Gene_003331	Random_Chr_006	13755	16754	-	2999	127
Gene_003332	Random_Chr_006	17194	17765	+	571	985
Gene_003333	Random_Chr_006	18198	20392	-	2194	364
Gene_003334	Random_Chr_006	20755	21459	-	704	127.5
Gene_003335	Random_Chr_006	22006	22824	-	818	22
